#時刻,脳血流(左),脳血流(左),脳血流(右),脳血流(右),脈拍(左),脈拍(右),M1,M2,M3,M4,M5,M6
125,0.227377,0.126186,0.129062,0.014508,68.324961,68.548221,0,0,0,0,0,0
125.1,0.228771,0.12758,0.13132,0.016766,68.403606,68.548221,0,0,0,0,0,0
125.2,0.228586,0.127395,0.131224,0.01667,68.403606,68.96065,0,0,0,0,0,0
125.3,0.22598,0.124789,0.127103,0.012549,68.370236,69.261968,0,0,0,0,0,0
125.4,0.223887,0.122696,0.123407,0.008853,68.370236,69.563287,0,0,0,0,0,0
125.5,0.223679,0.122488,0.123354,0.0088,68.554144,69.525622,0,0,0,0,0,0
125.6,0.224148,0.122957,0.124447,0.009893,68.659407,69.308161,0,0,0,0,0,0
125.7,0.22473,0.123539,0.126024,0.01147,68.843766,69.123802,0,0,0,0,0,0
125.8,0.225466,0.124275,0.127659,0.013105,68.819957,69.018539,0,0,0,0,0,0
125.9,0.22564,0.124449,0.128487,0.013933,68.980055,69.097635,0,0,0,0,0,0
126,0.227187,0.125996,0.129646,0.015092,69.163963,69.097635,0,0,0,0,0,0
126.1,0.226177,0.124986,0.127305,0.012751,69.163963,69.357522,0,0,0,0,0,0
126.2,0.22414,0.122949,0.12184,0.007286,69.243059,69.617409,0,0,0,0,0,0
126.3,0.223005,0.121814,0.118251,0.003697,69.415102,69.839631,0,0,0,0,0,0
126.4,0.222941,0.12175,0.117445,0.002891,69.520366,69.944894,0,0,0,0,0,0
126.5,0.222843,0.121652,0.117826,0.003272,69.625629,69.865798,0,0,0,0,0,0
126.6,0.223495,0.122304,0.118923,0.004369,69.625629,69.762893,0,0,0,0,0,0
126.7,0.223795,0.122604,0.119743,0.005189,69.758255,69.844716,0,0,0,0,0,0
126.8,0.224622,0.123431,0.120176,0.005622,69.803798,69.714338,0,0,0,0,0,0
126.9,0.224843,0.123652,0.120152,0.005598,69.849341,69.58396,0,0,0,0,0,0
127,0.22259,0.121399,0.115719,0.001165,69.665433,69.705482,0,0,0,0,0,0
127.1,0.219486,0.118295,0.109437,-0.005117,69.614151,69.792565,0,0,0,0,0,0
127.2,0.218096,0.116905,0.106197,-0.008357,69.614151,69.976924,0,0,0,0,0,0
127.3,0.217825,0.116634,0.105762,-0.008792,69.637961,70.082187,0,0,0,0,0,0
127.4,0.217669,0.116478,0.106311,-0.008243,69.66177,70.003091,0,0,0,0,0,0
127.5,0.218099,0.116908,0.107665,-0.006889,69.556507,70.084915,0,0,0,0,0,0
127.6,0.218152,0.116961,0.108552,-0.006002,69.532698,69.979652,0,0,0,0,0,0
127.7,0.218262,0.117071,0.109182,-0.005372,69.315237,69.841287,0,0,0,0,0,0
127.8,0.217399,0.116208,0.108118,-0.006436,69.004829,69.619065,0,0,0,1,0,0
